project_id,ICR_outratingind,ICR_completion_riskdo,ICR_overallrating,ICR_bankqualityentry,ICR_banksupervision,ICR_borroverall,ICR_borrgovt,ICR_borrimplegency,IEG_outcome,IEG_evaluation_riskdo,IEG_bankqualityatentry,IEG_bankqualityofsupervision,IEG_overallbankperf,IEG_overallborrowperf,IEG_borrowcompliance,IEG_borrowimplementation,IEG_icrquality,IEG_mequality
P070962,Moderately Satisfactory,NIL,Unsatisfactory,Moderately Satisfactory,Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,,NIL,,,,,,,,NIL
P073311,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY UNSATISFACTORY,SIGNIFICANT,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,MODEST
P057034,,NIL,,,,,,,,NIL,,,,,,,,NIL
P074072,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P070677,,NIL,,,,,,,,NIL,,,,,,,,NIL
P080746,,NIL,,,,,,,SATISFACTORY,NA,HIGHLY SATISFACTORY,HIGHLY SATISFACTORY,HIGHLY SATISFACTORY,HIGHLY SATISFACTORY,HIGHLY SATISFACTORY,HIGHLY SATISFACTORY,SATISFACTORY,NA
P081548,,NIL,,,,,,,,NIL,,,,,,,,NIL
P082271,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009096,,NIL,,,,,,,,NIL,,,,,,,,NIL
P081909,Highly Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,HIGHLY SATISFACTORY,MODERATE,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,HIGH
P072205,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY UNSATISFACTORY,HIGH,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,MODEST
P040177,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,MODERATELY UNSATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODEST
P041442,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY UNSATISFACTORY,SIGNIFICANT,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,MODEST
P074030,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P077477,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,MODERATE,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SUBSTANTIAL
P043195,Moderately Unsatisfactory,NIL,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY UNSATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,SUBSTANTIAL
P080802,Moderately Satisfactory,NIL,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,MODERATELY SATISFACTORY,MODERATE,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,NEGLIGIBLE
P078456,,NIL,,,,,,,,NIL,,,,,,,,NIL
P070252,Moderately Unsatisfactory,NIL,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,MODERATELY UNSATISFACTORY,SIGNIFICANT,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,MODEST
P000527,Moderately Unsatisfactory,NIL,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,UNSATISFACTORY,HIGH,UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,MODEST
P097665,,NIL,,,,,,,,NIL,,,,,,,,NIL
P076798,Moderately Satisfactory,NIL,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY UNSATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,NEGLIGIBLE
P065111,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P081834,Satisfactory,NIL,Satisfactory,Highly Satisfactory,Satisfactory,Satisfactory,Satisfactory,Highly Satisfactory,,NIL,,,,,,,,NIL
P074730,Satisfactory,NIL,Moderately Unsatisfactory,Satisfactory,Unsatisfactory,Moderately Unsatisfactory,Unsatisfactory,Moderately Satisfactory,MODERATELY UNSATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,SATISFACTORY,NEGLIGIBLE
P077457,,NIL,,,,,,,,NIL,,,,,,,,NIL
P066225,,NIL,,,,,,,,NIL,,,,,,,,NIL
P074075,,NIL,,,,,,,NOT RATED,NA,SATISFACTORY,NOT RATED,NOT RATED,NOT RATED,SATISFACTORY,NOT RATED,UNSATISFACTORY,NA
P074320,Moderately Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,MODERATELY SATISFACTORY,SIGNIFICANT,MODERATELY SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODEST
P078136,Satisfactory,NIL,Satisfactory,,,,,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P078408,Moderately Satisfactory,NIL,Moderately Satisfactory,Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY SATISFACTORY,SIGNIFICANT,UNSATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,SATISFACTORY,MODEST
P089774,,NIL,,,,,,,,NIL,,,,,,,,NIL
P066385,Satisfactory,NIL,Satisfactory,,,,,Highly Satisfactory,MODERATELY SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P073806,,NIL,,,,,,,,NIL,,,,,,,,NIL
P078111,,NIL,,,,,,,,NIL,,,,,,,,NIL
P078290,,NIL,,,,,,,,NIL,,,,,,,,NIL
P065991,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,MODERATELY SATISFACTORY,SIGNIFICANT,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODEST
P078310,,NIL,,,,,,,,NIL,,,,,,,,NIL
P071443,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,,NIL,,,,,,,,NIL
P067367,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P078212,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,MODERATELY SATISFACTORY,HIGH,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODEST
P078284,Moderately Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,,NIL,,,,,,,,NIL
P073578,Moderately Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,MODERATELY SATISFACTORY,MODERATE,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,UNSATISFACTORY,MODEST
P050529,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P069532,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,MODERATELY UNSATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODEST
P076421,,NIL,,,,,,,,NIL,,,,,,,,NIL
P081961,,NIL,,,,,,,,NIL,,,,,,,,NIL
P048795,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,MODERATE,MODERATELY SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODEST
P077586,Moderately Unsatisfactory,NIL,Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Satisfactory,UNSATISFACTORY,SIGNIFICANT,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,SATISFACTORY,SATISFACTORY,NON-EVALUABLE
P067337,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,NEGLIGIBLE TO LOW,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SUBSTANTIAL
P082366,,NIL,,,,,,,,NIL,,,,,,,,NIL
P083511,,NIL,,,,,,,,NIL,,,,,,,,NIL
P074762,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,,,SATISFACTORY,SIGNIFICANT,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,NON-EVALUABLE
P075739,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,MODERATELY SATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,MODEST
P053578,Moderately Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,MODERATELY UNSATISFACTORY,SIGNIFICANT,MODERATELY UNSATISFACTORY,SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,UNSATISFACTORY,MODEST
P070338,,NIL,,,,,,,,NIL,,,,,,,,NIL
P077818,,NIL,,,,,,,,NIL,,,,,,,,NIL
P076739,,NIL,,,,,,,,NIL,,,,,,,,NIL
P074726,Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,,NIL,,,,,,,,NIL
P071291,Moderately Unsatisfactory,NIL,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,MODERATELY UNSATISFACTORY,SIGNIFICANT,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,MODEST
P074138,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,SATISFACTORY,MODERATE,MODERATELY SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,HIGHLY SATISFACTORY,SATISFACTORY,SATISFACTORY,SUBSTANTIAL
P069857,Unsatisfactory,NIL,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,UNSATISFACTORY,SIGNIFICANT,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,EXEMPLARY,NEGLIGIBLE
P073649,Moderately Unsatisfactory,NIL,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,MODERATELY UNSATISFACTORY,SIGNIFICANT,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,EXEMPLARY,MODEST
P074426,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003248,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,,,MODERATELY SATISFACTORY,MODERATE,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,SATISFACTORY,SUBSTANTIAL
P081670,,NIL,,,,,,,,NIL,,,,,,,,NIL
P077732,Satisfactory,NIL,Satisfactory,Highly Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,NEGLIGIBLE TO LOW,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODEST
P068062,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,MODERATE,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SUBSTANTIAL
P081026,,NIL,,,,,,,,NIL,,,,,,,,NIL
P073817,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P073378,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY SATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,SUBSTANTIAL
P071272,Highly Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Highly Satisfactory,,,,NIL,,,,,,,,NIL
P067606,Moderately Satisfactory,NIL,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,,NIL,,,,,,,,NIL
P074963,Highly Satisfactory,NIL,Highly Satisfactory,Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,,NIL,,,,,,,,NIL
P072123,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P074602,Satisfactory,NIL,Unsatisfactory,,,,,Satisfactory,MODERATELY SATISFACTORY,NA,UNSATISFACTORY,SATISFACTORY,UNSATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P066155,Moderately Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P067605,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY SATISFACTORY,MODERATE,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODEST
P080345,Satisfactory,NIL,Satisfactory,,,,,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P077249,,NIL,,,,,,,,NIL,,,,,,,,NIL
P082825,,NIL,,,,,,,,NIL,,,,,,,,NIL
P077240,Unsatisfactory,NIL,Unsatisfactory,Moderately Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,,NIL,,,,,,,,NIL
P074398,Moderately Satisfactory,NIL,Moderately Unsatisfactory,Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,MODERATELY SATISFACTORY,SIGNIFICANT,UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,UNSATISFACTORY,MODEST
P080612,Satisfactory,NIL,Satisfactory,,,,,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,UNSATISFACTORY,SATISFACTORY,NA
P067575,Satisfactory,NIL,Satisfactory,,,,,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P082566,,NIL,,,,,,,,NIL,,,,,,,,NIL
P071007,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P080368,Satisfactory,NIL,Satisfactory,,,,,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P075808,Moderately Satisfactory,NIL,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,UNSATISFACTORY,MODERATE,UNSATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,NEGLIGIBLE
P041943,,NIL,,,,,,,,NIL,,,,,,,,NIL
P077574,,NIL,,,,,,,,NIL,,,,,,,,NIL
P077044,,NIL,,,,,,,,NIL,,,,,,,,NIL
P077125,,NIL,,,,,,,,NIL,,,,,,,,NIL
P074861,,NIL,,,,,,,,NIL,,,,,,,,NIL
P073851,Satisfactory,NIL,Satisfactory,,,,,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P057602,Moderately Unsatisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,MODERATELY UNSATISFACTORY,HIGH,UNSATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,UNSATISFACTORY,SATISFACTORY,MODEST
P070542,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY SATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODEST
P075871,,NIL,,,,,,,,NIL,,,,,,,,NIL
P069679,Satisfactory,NIL,Moderately Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,MODERATELY SATISFACTORY,MODERATE,UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,NEGLIGIBLE
P069890,Satisfactory,NIL,Satisfactory,,,,,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P076764,Satisfactory,NIL,Satisfactory,,,,,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,UNSATISFACTORY,NA
P066752,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,MODERATE,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,SATISFACTORY,SUBSTANTIAL
P077902,,NIL,,,,,,,,NIL,,,,,,,,NIL
P078216,,NIL,,,,,,,,NIL,,,,,,,,NIL
P076837,Satisfactory,NIL,Satisfactory,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,MODERATE,MODERATELY SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,MODEST
P073488,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P069861,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NA
P067149,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,NEGLIGIBLE TO LOW,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SUBSTANTIAL
P071494,Unsatisfactory,NIL,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,UNSATISFACTORY,SIGNIFICANT,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,SATISFACTORY,NEGLIGIBLE
P071589,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,MODERATELY SATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,MODEST
P070441,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P059872,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY UNSATISFACTORY,NEGLIGIBLE TO LOW,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,MODEST
P049395,Moderately Unsatisfactory,NIL,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,UNSATISFACTORY,SIGNIFICANT,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,NEGLIGIBLE
P077368,Satisfactory,NIL,Satisfactory,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,SATISFACTORY,NEGLIGIBLE TO LOW,MODERATELY SATISFACTORY,HIGHLY SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,EXEMPLARY,MODEST
P058503,Satisfactory,NIL,Satisfactory,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,MODERATELY SATISFACTORY,MODERATE,MODERATELY SATISFACTORY,SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,MODEST
P073094,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P040555,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,MODERATELY SATISFACTORY,MODERATE,MODERATELY UNSATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,SATISFACTORY,SUBSTANTIAL
